Year,Month,City1,City2,PaxToCity2,PaxFromCity2,Sector,Passengers,Airline
2024,6,GUWAHATI,IMPHAL,22574,20010,GUWAHATI-IMPHAL,42584,All
2024,7,GUWAHATI,IMPHAL,21104,21856,GUWAHATI-IMPHAL,42960,All
2024,8,GUWAHATI,IMPHAL,21162,22730,GUWAHATI-IMPHAL,43892,All
2024,9,GUWAHATI,IMPHAL,18935,21339,GUWAHATI-IMPHAL,40274,All
2024,10,GUWAHATI,IMPHAL,24342,23418,GUWAHATI-IMPHAL,47760,All
2024,11,GUWAHATI,IMPHAL,20268,22333,GUWAHATI-IMPHAL,42601,All
2024,12,GUWAHATI,IMPHAL,21362,20159,GUWAHATI-IMPHAL,41521,All
2025,1,GUWAHATI,IMPHAL,20610,20718,GUWAHATI-IMPHAL,41328,All
2025,2,GUWAHATI,IMPHAL,20192,22320,GUWAHATI-IMPHAL,42512,All
2025,3,GUWAHATI,IMPHAL,25184,23504,GUWAHATI-IMPHAL,48688,All
2024,8,GUWAHATI,Itanagar,30,26,GUWAHATI-Itanagar,56,All
2024,9,GUWAHATI,Itanagar,148,109,GUWAHATI-Itanagar,257,All
2024,10,GUWAHATI,Itanagar,100,86,GUWAHATI-Itanagar,186,All
2024,11,GUWAHATI,Itanagar,62,49,GUWAHATI-Itanagar,111,All
2024,12,GUWAHATI,Itanagar,138,131,GUWAHATI-Itanagar,269,All
2025,1,GUWAHATI,Itanagar,121,106,GUWAHATI-Itanagar,227,All
2025,2,GUWAHATI,Itanagar,121,110,GUWAHATI-Itanagar,231,All
2025,3,GUWAHATI,Itanagar,102,73,GUWAHATI-Itanagar,175,All
2024,1,GUWAHATI,JAIPUR,5158,5005,GUWAHATI-JAIPUR,10163,All
2024,2,GUWAHATI,JAIPUR,4749,5088,GUWAHATI-JAIPUR,9837,All
2024,3,GUWAHATI,JAIPUR,4821,5388,GUWAHATI-JAIPUR,10209,All
2024,4,GUWAHATI,JAIPUR,852,913,GUWAHATI-JAIPUR,1765,All
2024,6,GUWAHATI,JAIPUR,1670,1514,GUWAHATI-JAIPUR,3184,All
2024,7,GUWAHATI,JAIPUR,1951,1675,GUWAHATI-JAIPUR,3626,All
2024,8,GUWAHATI,JAIPUR,3076,2850,GUWAHATI-JAIPUR,5926,All
2024,9,GUWAHATI,JAIPUR,3538,3570,GUWAHATI-JAIPUR,7108,All
2024,10,GUWAHATI,JAIPUR,4822,5307,GUWAHATI-JAIPUR,10129,All
2024,11,GUWAHATI,JAIPUR,4964,5123,GUWAHATI-JAIPUR,10087,All
2024,12,GUWAHATI,JAIPUR,5046,5529,GUWAHATI-JAIPUR,10575,All
2025,1,GUWAHATI,JAIPUR,4964,4498,GUWAHATI-JAIPUR,9462,All
2025,2,GUWAHATI,JAIPUR,4374,4334,GUWAHATI-JAIPUR,8708,All
2025,3,GUWAHATI,JAIPUR,4755,5387,GUWAHATI-JAIPUR,10142,All
2024,1,GUWAHATI,JORHAT,1408,1536,GUWAHATI-JORHAT,2944,All
2024,2,GUWAHATI,JORHAT,1394,1399,GUWAHATI-JORHAT,2793,All
2024,3,GUWAHATI,JORHAT,1658,1313,GUWAHATI-JORHAT,2971,All
2025,2,GUWAHATI,JORHAT,8,0,GUWAHATI-JORHAT,8,All
2024,11,GUWAHATI,KOCHI,15,13,GUWAHATI-KOCHI,28,All
2024,12,GUWAHATI,KOCHI,501,816,GUWAHATI-KOCHI,1317,All
2024,1,GUWAHATI,KOLKATA,43634,43608,GUWAHATI-KOLKATA,87242,All
2024,2,GUWAHATI,KOLKATA,39288,38638,GUWAHATI-KOLKATA,77926,All
2024,3,GUWAHATI,KOLKATA,41811,42777,GUWAHATI-KOLKATA,84588,All
2024,4,GUWAHATI,KOLKATA,45102,47422,GUWAHATI-KOLKATA,92524,All
2024,6,GUWAHATI,KOLKATA,47752,45046,GUWAHATI-KOLKATA,92798,All
2024,7,GUWAHATI,KOLKATA,49755,48090,GUWAHATI-KOLKATA,97845,All
2024,8,GUWAHATI,KOLKATA,44117,43673,GUWAHATI-KOLKATA,87790,All
2024,9,GUWAHATI,KOLKATA,46589,47563,GUWAHATI-KOLKATA,94152,All
2024,10,GUWAHATI,KOLKATA,50785,49189,GUWAHATI-KOLKATA,99974,All
2024,11,GUWAHATI,KOLKATA,43168,44061,GUWAHATI-KOLKATA,87229,All
2024,12,GUWAHATI,KOLKATA,45628,46546,GUWAHATI-KOLKATA,92174,All
2025,1,GUWAHATI,KOLKATA,43396,42815,GUWAHATI-KOLKATA,86211,All
2025,2,GUWAHATI,KOLKATA,39011,40989,GUWAHATI-KOLKATA,80000,All
2025,3,GUWAHATI,KOLKATA,49043,51001,GUWAHATI-KOLKATA,100044,All
2024,1,GUWAHATI,LILABARI,162,227,GUWAHATI-LILABARI,389,All
2024,2,GUWAHATI,LILABARI,107,182,GUWAHATI-LILABARI,289,All
2024,3,GUWAHATI,LILABARI,165,198,GUWAHATI-LILABARI,363,All
2024,4,GUWAHATI,LILABARI,0,41,GUWAHATI-LILABARI,41,All
2024,10,GUWAHATI,LILABARI,0,51,GUWAHATI-LILABARI,51,All
2024,1,GUWAHATI,LUCKNOW,1883,2193,GUWAHATI-LUCKNOW,4076,All
2024,2,GUWAHATI,LUCKNOW,2034,2122,GUWAHATI-LUCKNOW,4156,All
2024,3,GUWAHATI,LUCKNOW,3999,4230,GUWAHATI-LUCKNOW,8229,All
2024,4,GUWAHATI,LUCKNOW,4113,4288,GUWAHATI-LUCKNOW,8401,All
2024,6,GUWAHATI,LUCKNOW,4250,4420,GUWAHATI-LUCKNOW,8670,All
2024,7,GUWAHATI,LUCKNOW,3954,3749,GUWAHATI-LUCKNOW,7703,All
2024,8,GUWAHATI,LUCKNOW,3809,3318,GUWAHATI-LUCKNOW,7127,All
2024,9,GUWAHATI,LUCKNOW,3355,3307,GUWAHATI-LUCKNOW,6662,All
2024,10,GUWAHATI,LUCKNOW,4531,4314,GUWAHATI-LUCKNOW,8845,All
2024,11,GUWAHATI,LUCKNOW,4291,4605,GUWAHATI-LUCKNOW,8896,All
2024,12,GUWAHATI,LUCKNOW,3933,4603,GUWAHATI-LUCKNOW,8536,All
2025,1,GUWAHATI,LUCKNOW,4447,4463,GUWAHATI-LUCKNOW,8910,All
2025,2,GUWAHATI,LUCKNOW,4411,4753,GUWAHATI-LUCKNOW,9164,All
2025,3,GUWAHATI,LUCKNOW,5197,4247,GUWAHATI-LUCKNOW,9444,All
2024,1,GUWAHATI,MUMBAI,21860,21670,GUWAHATI-MUMBAI,43530,All
2024,2,GUWAHATI,MUMBAI,19804,19924,GUWAHATI-MUMBAI,39728,All
2024,3,GUWAHATI,MUMBAI,20123,21328,GUWAHATI-MUMBAI,41451,All
2024,4,GUWAHATI,MUMBAI,14193,15401,GUWAHATI-MUMBAI,29594,All
2024,6,GUWAHATI,MUMBAI,14746,14093,GUWAHATI-MUMBAI,28839,All
2024,7,GUWAHATI,MUMBAI,16351,15669,GUWAHATI-MUMBAI,32020,All
2024,8,GUWAHATI,MUMBAI,14537,13549,GUWAHATI-MUMBAI,28086,All
2024,9,GUWAHATI,MUMBAI,14289,15366,GUWAHATI-MUMBAI,29655,All
2024,10,GUWAHATI,MUMBAI,16400,17545,GUWAHATI-MUMBAI,33945,All
2024,11,GUWAHATI,MUMBAI,16503,16764,GUWAHATI-MUMBAI,33267,All
2024,12,GUWAHATI,MUMBAI,18069,18783,GUWAHATI-MUMBAI,36852,All
2025,1,GUWAHATI,MUMBAI,17383,17536,GUWAHATI-MUMBAI,34919,All
2025,2,GUWAHATI,MUMBAI,16178,16944,GUWAHATI-MUMBAI,33122,All
2025,3,GUWAHATI,MUMBAI,16936,17047,GUWAHATI-MUMBAI,33983,All
2024,1,GUWAHATI,PASIGHAT,460,555,GUWAHATI-PASIGHAT,1015,All
2024,2,GUWAHATI,PASIGHAT,140,181,GUWAHATI-PASIGHAT,321,All
2024,3,GUWAHATI,PASIGHAT,247,333,GUWAHATI-PASIGHAT,580,All
2024,4,GUWAHATI,PASIGHAT,251,318,GUWAHATI-PASIGHAT,569,All
2024,6,GUWAHATI,PASIGHAT,77,159,GUWAHATI-PASIGHAT,236,All
2024,7,GUWAHATI,PASIGHAT,193,183,GUWAHATI-PASIGHAT,376,All
2024,8,GUWAHATI,PASIGHAT,225,294,GUWAHATI-PASIGHAT,519,All
2024,9,GUWAHATI,PASIGHAT,403,518,GUWAHATI-PASIGHAT,921,All
2024,10,GUWAHATI,PASIGHAT,271,296,GUWAHATI-PASIGHAT,567,All
2024,11,GUWAHATI,PASIGHAT,380,462,GUWAHATI-PASIGHAT,842,All
2024,12,GUWAHATI,PASIGHAT,542,619,GUWAHATI-PASIGHAT,1161,All
2025,1,GUWAHATI,PASIGHAT,451,605,GUWAHATI-PASIGHAT,1056,All
2025,2,GUWAHATI,PASIGHAT,271,307,GUWAHATI-PASIGHAT,578,All
2025,3,GUWAHATI,PASIGHAT,30,39,GUWAHATI-PASIGHAT,69,All
2024,2,GUWAHATI,PATNA,1484,1679,GUWAHATI-PATNA,3163,All
2024,3,GUWAHATI,PATNA,2745,2997,GUWAHATI-PATNA,5742,All
2024,10,GUWAHATI,PATNA,333,134,GUWAHATI-PATNA,467,All
2024,11,GUWAHATI,PATNA,1958,1884,GUWAHATI-PATNA,3842,All
2024,12,GUWAHATI,PATNA,291,354,GUWAHATI-PATNA,645,All
2025,2,GUWAHATI,PATNA,1816,1983,GUWAHATI-PATNA,3799,All
2025,3,GUWAHATI,PATNA,1643,1700,GUWAHATI-PATNA,3343,All
2024,3,GUWAHATI,PUNE,182,176,GUWAHATI-PUNE,358,All
2024,4,GUWAHATI,PUNE,4867,5227,GUWAHATI-PUNE,10094,All
2024,6,GUWAHATI,PUNE,5276,4963,GUWAHATI-PUNE,10239,All
2024,7,GUWAHATI,PUNE,5367,5174,GUWAHATI-PUNE,10541,All
2024,8,GUWAHATI,PUNE,5245,5016,GUWAHATI-PUNE,10261,All
2024,9,GUWAHATI,PUNE,4520,4774,GUWAHATI-PUNE,9294,All
2024,10,GUWAHATI,PUNE,4846,5288,GUWAHATI-PUNE,10134,All
2024,11,GUWAHATI,PUNE,5281,5126,GUWAHATI-PUNE,10407,All
2024,12,GUWAHATI,PUNE,5030,5235,GUWAHATI-PUNE,10265,All
2025,1,GUWAHATI,PUNE,4157,4318,GUWAHATI-PUNE,8475,All
2025,2,GUWAHATI,PUNE,4552,4458,GUWAHATI-PUNE,9010,All
2025,3,GUWAHATI,PUNE,4931,5166,GUWAHATI-PUNE,10097,All
2024,10,GUWAHATI,RUPSI,218,112,GUWAHATI-RUPSI,330,All
2024,11,GUWAHATI,RUPSI,386,516,GUWAHATI-RUPSI,902,All
2024,12,GUWAHATI,RUPSI,351,343,GUWAHATI-RUPSI,694,All
2025,1,GUWAHATI,RUPSI,53,100,GUWAHATI-RUPSI,153,All
2024,1,GUWAHATI,SHILLONG,404,711,GUWAHATI-SHILLONG,1115,All
2024,2,GUWAHATI,SHILLONG,407,584,GUWAHATI-SHILLONG,991,All
2024,3,GUWAHATI,SHILLONG,514,700,GUWAHATI-SHILLONG,1214,All
2024,4,GUWAHATI,SHILLONG,1136,1111,GUWAHATI-SHILLONG,2247,All
2024,6,GUWAHATI,SHILLONG,1170,860,GUWAHATI-SHILLONG,2030,All
2024,7,GUWAHATI,SHILLONG,1050,841,GUWAHATI-SHILLONG,1891,All
2024,8,GUWAHATI,SHILLONG,437,267,GUWAHATI-SHILLONG,704,All
2024,9,GUWAHATI,SHILLONG,449,406,GUWAHATI-SHILLONG,855,All
2024,10,GUWAHATI,SHILLONG,223,61,GUWAHATI-SHILLONG,284,All
2025,1,GUWAHATI,SHILLONG,0,37,GUWAHATI-SHILLONG,37,All
2024,1,GUWAHATI,SILCHAR,2268,2270,GUWAHATI-SILCHAR,4538,All
2024,2,GUWAHATI,SILCHAR,2111,1964,GUWAHATI-SILCHAR,4075,All
2024,3,GUWAHATI,SILCHAR,2293,2070,GUWAHATI-SILCHAR,4363,All
2024,4,GUWAHATI,SILCHAR,4496,3654,GUWAHATI-SILCHAR,8150,All
2024,6,GUWAHATI,SILCHAR,4400,4371,GUWAHATI-SILCHAR,8771,All
2024,7,GUWAHATI,SILCHAR,4650,4327,GUWAHATI-SILCHAR,8977,All
2024,8,GUWAHATI,SILCHAR,4235,3461,GUWAHATI-SILCHAR,7696,All
2024,9,GUWAHATI,SILCHAR,4094,3159,GUWAHATI-SILCHAR,7253,All
2024,10,GUWAHATI,SILCHAR,4555,3667,GUWAHATI-SILCHAR,8222,All
2024,11,GUWAHATI,SILCHAR,4977,4472,GUWAHATI-SILCHAR,9449,All
2024,12,GUWAHATI,SILCHAR,5293,4527,GUWAHATI-SILCHAR,9820,All
2025,1,GUWAHATI,SILCHAR,4544,3857,GUWAHATI-SILCHAR,8401,All
2025,2,GUWAHATI,SILCHAR,4731,4180,GUWAHATI-SILCHAR,8911,All
2025,3,GUWAHATI,SILCHAR,4818,3638,GUWAHATI-SILCHAR,8456,All
2024,1,GUWAHATI,TEZPUR,118,250,GUWAHATI-TEZPUR,368,All
2024,2,GUWAHATI,TEZPUR,89,209,GUWAHATI-TEZPUR,298,All
2024,3,GUWAHATI,TEZPUR,198,263,GUWAHATI-TEZPUR,461,All
2024,4,GUWAHATI,TEZPUR,155,277,GUWAHATI-TEZPUR,432,All
2024,6,GUWAHATI,TEZPUR,279,494,GUWAHATI-TEZPUR,773,All
2024,7,GUWAHATI,TEZPUR,384,455,GUWAHATI-TEZPUR,839,All
2024,8,GUWAHATI,TEZPUR,401,489,GUWAHATI-TEZPUR,890,All
2024,9,GUWAHATI,TEZPUR,317,477,GUWAHATI-TEZPUR,794,All
2024,10,GUWAHATI,TEZU,180,183,GUWAHATI-TEZU,363,All
2024,11,GUWAHATI,TEZU,480,548,GUWAHATI-TEZU,1028,All
2024,12,GUWAHATI,TEZU,887,719,GUWAHATI-TEZU,1606,All
2025,1,GUWAHATI,TEZU,509,364,GUWAHATI-TEZU,873,All
2025,2,GUWAHATI,TEZU,21,19,GUWAHATI-TEZU,40,All
2025,3,GUWAHATI,TEZU,36,28,GUWAHATI-TEZU,64,All
2024,12,GUWAHATI,Ziro,62,43,GUWAHATI-Ziro,105,All
2025,1,GUWAHATI,Ziro,43,60,GUWAHATI-Ziro,103,All
2025,2,GUWAHATI,Ziro,36,35,GUWAHATI-Ziro,71,All
2025,3,GUWAHATI,Ziro,13,19,GUWAHATI-Ziro,32,All
2024,1,GWALIOR,HYDERABAD,1386,1360,GWALIOR-HYDERABAD,2746,All
2024,2,GWALIOR,HYDERABAD,960,1261,GWALIOR-HYDERABAD,2221,All
2024,3,GWALIOR,HYDERABAD,1044,1301,GWALIOR-HYDERABAD,2345,All
2024,4,GWALIOR,HYDERABAD,1401,1983,GWALIOR-HYDERABAD,3384,All
2024,6,GWALIOR,HYDERABAD,2026,1841,GWALIOR-HYDERABAD,3867,All
2024,7,GWALIOR,HYDERABAD,253,424,GWALIOR-HYDERABAD,677,All
2024,10,GWALIOR,HYDERABAD,47,320,GWALIOR-HYDERABAD,367,All
2024,11,GWALIOR,HYDERABAD,1112,542,GWALIOR-HYDERABAD,1654,All
2024,12,GWALIOR,HYDERABAD,932,614,GWALIOR-HYDERABAD,1546,All
2025,1,GWALIOR,HYDERABAD,872,702,GWALIOR-HYDERABAD,1574,All
2024,1,GWALIOR,INDORE,389,353,GWALIOR-INDORE,742,All
2024,2,GWALIOR,INDORE,441,472,GWALIOR-INDORE,913,All
2024,3,GWALIOR,INDORE,534,501,GWALIOR-INDORE,1035,All
2024,4,GWALIOR,INDORE,549,525,GWALIOR-INDORE,1074,All
2024,6,GWALIOR,INDORE,700,698,GWALIOR-INDORE,1398,All
2024,7,GWALIOR,INDORE,282,275,GWALIOR-INDORE,557,All
2024,1,GWALIOR,MUMBAI,4673,4594,GWALIOR-MUMBAI,9267,All
2024,2,GWALIOR,MUMBAI,4301,4664,GWALIOR-MUMBAI,8965,All
2024,3,GWALIOR,MUMBAI,4876,5029,GWALIOR-MUMBAI,9905,All
2024,4,GWALIOR,MUMBAI,4592,5735,GWALIOR-MUMBAI,10327,All
2024,6,GWALIOR,MUMBAI,5523,4425,GWALIOR-MUMBAI,9948,All
2024,7,GWALIOR,MUMBAI,5073,5094,GWALIOR-MUMBAI,10167,All
2024,8,GWALIOR,MUMBAI,4205,4140,GWALIOR-MUMBAI,8345,All
2024,9,GWALIOR,MUMBAI,3576,3846,GWALIOR-MUMBAI,7422,All
2024,10,GWALIOR,MUMBAI,3400,4918,GWALIOR-MUMBAI,8318,All
2024,11,GWALIOR,MUMBAI,5403,5156,GWALIOR-MUMBAI,10559,All
2024,12,GWALIOR,MUMBAI,5554,5024,GWALIOR-MUMBAI,10578,All
2025,1,GWALIOR,MUMBAI,5108,5381,GWALIOR-MUMBAI,10489,All
2025,2,GWALIOR,MUMBAI,4719,4976,GWALIOR-MUMBAI,9695,All
2025,3,GWALIOR,MUMBAI,4979,5029,GWALIOR-MUMBAI,10008,All
2024,1,Goa,HYDERABAD,23206,22977,Goa-HYDERABAD,46183,All
2024,2,Goa,HYDERABAD,18590,18686,Goa-HYDERABAD,37276,All
2024,3,Goa,HYDERABAD,18662,19174,Goa-HYDERABAD,37836,All
2024,4,Goa,HYDERABAD,21200,20074,Goa-HYDERABAD,41274,All
2024,6,Goa,HYDERABAD,15433,15022,Goa-HYDERABAD,30455,All
2024,7,Goa,HYDERABAD,15476,14325,Goa-HYDERABAD,29801,All
2024,8,Goa,HYDERABAD,18769,19764,Goa-HYDERABAD,38533,All
2024,9,Goa,HYDERABAD,15333,15848,Goa-HYDERABAD,31181,All
2024,10,Goa,HYDERABAD,18570,17567,Goa-HYDERABAD,36137,All
2024,11,Goa,HYDERABAD,20296,21807,Goa-HYDERABAD,42103,All
2024,12,Goa,HYDERABAD,25835,26229,Goa-HYDERABAD,52064,All
2025,1,Goa,HYDERABAD,28282,26826,Goa-HYDERABAD,55108,All
2025,2,Goa,HYDERABAD,20807,19509,Goa-HYDERABAD,40316,All
2025,3,Goa,HYDERABAD,21553,19863,Goa-HYDERABAD,41416,All
2024,1,Goa,JAIPUR,6530,6355,Goa-JAIPUR,12885,All
2024,2,Goa,JAIPUR,6135,6068,Goa-JAIPUR,12203,All
2024,3,Goa,JAIPUR,6216,6292,Goa-JAIPUR,12508,All
2024,4,Goa,JAIPUR,4848,4385,Goa-JAIPUR,9233,All
2024,6,Goa,JAIPUR,5095,5296,Goa-JAIPUR,10391,All
2024,7,Goa,JAIPUR,5184,5343,Goa-JAIPUR,10527,All
2024,8,Goa,JAIPUR,5796,5899,Goa-JAIPUR,11695,All
2024,9,Goa,JAIPUR,4970,5034,Goa-JAIPUR,10004,All
2024,10,Goa,JAIPUR,5126,4910,Goa-JAIPUR,10036,All
2024,11,Goa,JAIPUR,5340,6340,Goa-JAIPUR,11680,All
2024,12,Goa,JAIPUR,5513,6374,Goa-JAIPUR,11887,All
2025,1,Goa,JAIPUR,6583,6279,Goa-JAIPUR,12862,All
2025,2,Goa,JAIPUR,6030,5901,Goa-JAIPUR,11931,All
2025,3,Goa,JAIPUR,5747,6202,Goa-JAIPUR,11949,All
2024,4,Goa,JALGAON,286,283,Goa-JALGAON,569,All
2024,6,Goa,JALGAON,1612,1371,Goa-JALGAON,2983,All
2024,7,Goa,JALGAON,1419,1389,Goa-JALGAON,2808,All
2024,8,Goa,JALGAON,1311,1285,Goa-JALGAON,2596,All
2024,9,Goa,JALGAON,1402,1258,Goa-JALGAON,2660,All
2024,10,Goa,JALGAON,1625,1264,Goa-JALGAON,2889,All
2024,11,Goa,JALGAON,1791,1759,Goa-JALGAON,3550,All
2024,12,Goa,JALGAON,1833,1896,Goa-JALGAON,3729,All
2025,1,Goa,JALGAON,1868,1822,Goa-JALGAON,3690,All
2025,2,Goa,JALGAON,1691,1566,Goa-JALGAON,3257,All
2025,3,Goa,JALGAON,1650,1406,Goa-JALGAON,3056,All
2024,1,Goa,KOLKATA,6127,5646,Goa-KOLKATA,11773,All
2024,2,Goa,KOLKATA,4666,4232,Goa-KOLKATA,8898,All
2024,3,Goa,KOLKATA,4815,4072,Goa-KOLKATA,8887,All
2024,4,Goa,KOLKATA,4694,3493,Goa-KOLKATA,8187,All
2024,6,Goa,KOLKATA,4427,4397,Goa-KOLKATA,8824,All
2024,7,Goa,KOLKATA,4240,5176,Goa-KOLKATA,9416,All
2024,8,Goa,KOLKATA,4223,4646,Goa-KOLKATA,8869,All
2024,9,Goa,KOLKATA,4421,4255,Goa-KOLKATA,8676,All
2024,10,Goa,KOLKATA,5113,3889,Goa-KOLKATA,9002,All
2024,11,Goa,KOLKATA,4921,4920,Goa-KOLKATA,9841,All
2024,12,Goa,KOLKATA,5307,5119,Goa-KOLKATA,10426,All
2025,1,Goa,KOLKATA,5403,4964,Goa-KOLKATA,10367,All
2025,2,Goa,KOLKATA,4821,4468,Goa-KOLKATA,9289,All
2025,3,Goa,KOLKATA,4756,4406,Goa-KOLKATA,9162,All
2024,9,Goa,LUCKNOW,1,0,Goa-LUCKNOW,1,All
2025,3,Goa,LUCKNOW,283,3913,Goa-LUCKNOW,4196,All
2024,1,Goa,MUMBAI,62493,59017,Goa-MUMBAI,121510,All
2024,2,Goa,MUMBAI,52559,51355,Goa-MUMBAI,103914,All
2024,3,Goa,MUMBAI,50491,49421,Goa-MUMBAI,99912,All
2024,4,Goa,MUMBAI,49555,50082,Goa-MUMBAI,99637,All
2024,6,Goa,MUMBAI,41602,40445,Goa-MUMBAI,82047,All
2024,7,Goa,MUMBAI,33438,32971,Goa-MUMBAI,66409,All
2024,8,Goa,MUMBAI,37783,39329,Goa-MUMBAI,77112,All
2024,9,Goa,MUMBAI,35365,36238,Goa-MUMBAI,71603,All
2024,10,Goa,MUMBAI,35900,36933,Goa-MUMBAI,72833,All
2024,11,Goa,MUMBAI,43416,43900,Goa-MUMBAI,87316,All
2024,12,Goa,MUMBAI,42021,44067,Goa-MUMBAI,86088,All
2025,1,Goa,MUMBAI,41178,40867,Goa-MUMBAI,82045,All
2025,2,Goa,MUMBAI,37298,38064,Goa-MUMBAI,75362,All
2025,3,Goa,MUMBAI,41243,40888,Goa-MUMBAI,82131,All
2024,1,Goa,NAGPUR,4899,5092,Goa-NAGPUR,9991,All
2024,2,Goa,NAGPUR,4637,4638,Goa-NAGPUR,9275,All
2024,3,Goa,NAGPUR,4907,4841,Goa-NAGPUR,9748,All
2024,4,Goa,NAGPUR,5163,4405,Goa-NAGPUR,9568,All
2024,6,Goa,NAGPUR,5183,4925,Goa-NAGPUR,10108,All
2024,7,Goa,NAGPUR,5038,4339,Goa-NAGPUR,9377,All
2024,8,Goa,NAGPUR,4705,4677,Goa-NAGPUR,9382,All
2024,9,Goa,NAGPUR,4766,4301,Goa-NAGPUR,9067,All
2024,10,Goa,NAGPUR,6123,4627,Goa-NAGPUR,10750,All
2024,11,Goa,NAGPUR,7877,8874,Goa-NAGPUR,16751,All
2024,12,Goa,NAGPUR,4873,5067,Goa-NAGPUR,9940,All
2025,1,Goa,NAGPUR,5113,4981,Goa-NAGPUR,10094,All
2025,2,Goa,NAGPUR,4786,4609,Goa-NAGPUR,9395,All
2025,3,Goa,NAGPUR,4669,4287,Goa-NAGPUR,8956,All
2024,1,Goa,NASIK,1799,1851,Goa-NASIK,3650,All
2024,2,Goa,NASIK,1541,1559,Goa-NASIK,3100,All
2024,3,Goa,NASIK,1693,1695,Goa-NASIK,3388,All
2024,4,Goa,NASIK,1656,1687,Goa-NASIK,3343,All
2024,6,Goa,NASIK,1711,1503,Goa-NASIK,3214,All
2024,7,Goa,NASIK,988,785,Goa-NASIK,1773,All
2024,8,Goa,NASIK,833,722,Goa-NASIK,1555,All
2024,9,Goa,NASIK,869,671,Goa-NASIK,1540,All
2024,10,Goa,NASIK,563,488,Goa-NASIK,1051,All
2024,1,Goa,PATNA,1634,1757,Goa-PATNA,3391,All
2024,2,Goa,PATNA,2159,1960,Goa-PATNA,4119,All
2024,3,Goa,PATNA,2055,2036,Goa-PATNA,4091,All
2024,1,Goa,PORT BLAIR,0,5,Goa-PORT BLAIR,5,All
2024,2,Goa,PORT BLAIR,0,12,Goa-PORT BLAIR,12,All
2024,3,Goa,PORT BLAIR,0,8,Goa-PORT BLAIR,8,All
2024,1,Goa,PUNE,10434,10072,Goa-PUNE,20506,All
2024,2,Goa,PUNE,13615,12477,Goa-PUNE,26092,All
2024,3,Goa,PUNE,14167,13371,Goa-PUNE,27538,All
2024,4,Goa,PUNE,13351,12613,Goa-PUNE,25964,All
2024,6,Goa,PUNE,13416,11724,Goa-PUNE,25140,All
2024,7,Goa,PUNE,12298,11482,Goa-PUNE,23780,All
2024,8,Goa,PUNE,12568,12359,Goa-PUNE,24927,All
2024,9,Goa,PUNE,13056,12929,Goa-PUNE,25985,All
2024,10,Goa,PUNE,13121,12849,Goa-PUNE,25970,All
2024,11,Goa,PUNE,12511,12475,Goa-PUNE,24986,All
2024,12,Goa,PUNE,11466,11469,Goa-PUNE,22935,All
2025,1,Goa,PUNE,9825,10075,Goa-PUNE,19900,All
2025,2,Goa,PUNE,6036,6141,Goa-PUNE,12177,All
2025,3,Goa,PUNE,10244,10263,Goa-PUNE,20507,All
2024,1,Goa,RANCHI,1173,1146,Goa-RANCHI,2319,All
2024,2,Goa,RANCHI,2590,2567,Goa-RANCHI,5157,All
2024,3,Goa,RANCHI,2709,2475,Goa-RANCHI,5184,All
2024,1,Goa,Rajkot International Airport,2015,2248,Goa-Rajkot International Airport,4263,All
2024,2,Goa,Rajkot International Airport,2154,2297,Goa-Rajkot International Airport,4451,All
2024,3,Goa,Rajkot International Airport,1945,2254,Goa-Rajkot International Airport,4199,All
2024,4,Goa,Rajkot International Airport,1799,2115,Goa-Rajkot International Airport,3914,All
2024,6,Goa,Rajkot International Airport,1938,2224,Goa-Rajkot International Airport,4162,All
2024,7,Goa,Rajkot International Airport,1691,1842,Goa-Rajkot International Airport,3533,All
2024,8,Goa,Rajkot International Airport,2066,2205,Goa-Rajkot International Airport,4271,All
2024,9,Goa,Rajkot International Airport,1978,2063,Goa-Rajkot International Airport,4041,All
2024,10,Goa,Rajkot International Airport,2218,2559,Goa-Rajkot International Airport,4777,All
2024,11,Goa,Rajkot International Airport,4688,4424,Goa-Rajkot International Airport,9112,All
2024,12,Goa,Rajkot International Airport,4317,4172,Goa-Rajkot International Airport,8489,All
2025,1,Goa,Rajkot International Airport,4827,3953,Goa-Rajkot International Airport,8780,All
2025,2,Goa,Rajkot International Airport,3877,3513,Goa-Rajkot International Airport,7390,All
2025,3,Goa,Rajkot International Airport,4313,3873,Goa-Rajkot International Airport,8186,All
2024,1,Goa,SURAT,1900,1253,Goa-SURAT,3153,All
2024,10,Goa,SURAT,4,0,Goa-SURAT,4,All
2024,1,Goa,Shivamogga Airport,518,706,Goa-Shivamogga Airport,1224,All
2024,2,Goa,Shivamogga Airport,535,731,Goa-Shivamogga Airport,1266,All
2024,3,Goa,Shivamogga Airport,417,558,Goa-Shivamogga Airport,975,All
2024,4,Goa,Shivamogga Airport,382,728,Goa-Shivamogga Airport,1110,All
2024,6,Goa,Shivamogga Airport,450,724,Goa-Shivamogga Airport,1174,All
2024,7,Goa,Shivamogga Airport,244,477,Goa-Shivamogga Airport,721,All
2024,9,Goa,Shivamogga Airport,412,465,Goa-Shivamogga Airport,877,All
2024,10,Goa,Shivamogga Airport,720,885,Goa-Shivamogga Airport,1605,All
2024,11,Goa,Shivamogga Airport,641,904,Goa-Shivamogga Airport,1545,All
2024,12,Goa,Shivamogga Airport,820,845,Goa-Shivamogga Airport,1665,All
2025,1,Goa,Shivamogga Airport,1321,1124,Goa-Shivamogga Airport,2445,All
